state_code,state,city,latitude,longitude
IN.25,Tamil Nadu,Tentirupperai,8.60411,77.98836
IN.25,Tamil Nadu,Chinna Āndānkovil,10.9511,78.0681
IN.25,Tamil Nadu,Tāndoni,10.92611,78.0941
IN.25,Tamil Nadu,Uppidamangalam,10.90338,78.15751
IN.25,Tamil Nadu,Senapparetti,10.96251,78.11324
IN.25,Tamil Nadu,Pālaiyam,10.72561,78.13538
IN.25,Tamil Nadu,Sīlappādi,10.39397,78.00781
IN.25,Tamil Nadu,Marudūr,10.91603,78.45092
IN.25,Tamil Nadu,Ponnampatti,10.36677,78.39553
IN.25,Tamil Nadu,Būdipuram,10.0035,77.44584
IN.25,Tamil Nadu,Kulattuppālaiyam,10.76133,77.58425
IN.25,Tamil Nadu,Vallālappatti,10.05837,78.28728
IN.25,Tamil Nadu,Sivagirippatti,10.45015,77.53035
IN.25,Tamil Nadu,Ganguvārpatti,10.16943,77.69735
IN.25,Tamil Nadu,Vadugappatti,10.10363,77.57313
IN.25,Tamil Nadu,Tāmaraikkulam,10.10853,77.55525
IN.25,Tamil Nadu,Bhikshāndārkovil,10.88266,78.70456
IN.25,Tamil Nadu,Nangavaram,10.86924,78.53924
IN.25,Tamil Nadu,Pāppākurichchi,10.81366,78.74813
IN.25,Tamil Nadu,Sirugamani,10.89496,78.53008
IN.25,Tamil Nadu,Tālakkudi,10.87366,78.71815
IN.25,Tamil Nadu,Pūlāngudi,10.72665,78.80731
IN.25,Tamil Nadu,Tuvāgudi,10.74725,78.82133
IN.25,Tamil Nadu,Nāgamangalam,10.70613,78.61903
IN.25,Tamil Nadu,Sankarapatti,10.0477,78.74719
IN.25,Tamil Nadu,Kallakkudi,10.97681,78.95126
IN.25,Tamil Nadu,Pūvalūr,10.89863,78.83033
IN.25,Tamil Nadu,Ellakkudi,10.80603,78.75031
IN.25,Tamil Nadu,Tiruverumbūr,10.79366,78.76898
IN.25,Tamil Nadu,Vālavandānkottai,10.76071,78.83705
IN.25,Tamil Nadu,Navalpattu,10.75051,78.77626
IN.25,Tamil Nadu,Tiruppālai,9.97792,78.13294
IN.25,Tamil Nadu,Narasingam,9.9658,78.18331
IN.25,Tamil Nadu,Arumbanūr,9.99437,78.19245
IN.25,Tamil Nadu,Ottakkadai,9.95795,78.18863
IN.25,Tamil Nadu,Melmadai,9.92638,78.15028
IN.25,Tamil Nadu,Airāvadanallūr,9.90575,78.15521
IN.25,Tamil Nadu,Viraganūr,9.9036,78.15524
IN.25,Tamil Nadu,Anuppānadi,9.90396,78.14326
IN.25,Tamil Nadu,Vandiyūr,9.90917,78.16088
IN.25,Tamil Nadu,Pudukkottai,9.93731,78.05325
IN.25,Tamil Nadu,Vilāngudi,9.94578,78.09352
IN.25,Tamil Nadu,Ānaiyūr,9.96152,78.1118
IN.25,Tamil Nadu,Nāyanakulam,9.96115,78.13715
IN.25,Tamil Nadu,Kannānendal,9.96487,78.14159
IN.25,Tamil Nadu,Karadipatti,9.91811,78.02386
IN.25,Tamil Nadu,Tanakkangulam,9.88769,78.0397
IN.25,Tamil Nadu,Vilāchcheri,9.89368,78.06034
IN.25,Tamil Nadu,Ottappatti,9.89602,78.0896
IN.25,Tamil Nadu,Avaniyāpuram,9.88179,78.11255
IN.25,Tamil Nadu,Sāmanattam,9.86824,78.14628
IN.25,Tamil Nadu,Sakkimangalam,9.88119,78.19245
IN.25,Tamil Nadu,Silaimān,9.87311,78.19059
IN.25,Tamil Nadu,Nilaiyūr,9.85721,78.05976
IN.25,Tamil Nadu,Mallānkinar,9.59816,78.05579
IN.25,Tamil Nadu,Pālaiyampatti,9.53921,78.09843
IN.25,Tamil Nadu,Attippatti,9.49389,78.12711
IN.25,Tamil Nadu,Kānam,8.54254,78.05737
IN.25,Tamil Nadu,Attimarappatti,8.73988,78.10534
IN.25,Tamil Nadu,Muttayyāpuram,8.7498,78.13112
IN.25,Tamil Nadu,Vīrapāndiyanpattanam,8.51899,78.11832
IN.25,Tamil Nadu,Arakandanallūr,11.97202,79.22276
IN.25,Tamil Nadu,Labbaikkudikkādu,11.39224,79.02175
IN.25,Tamil Nadu,Agaram,10.44325,77.94848
IN.25,Tamil Nadu,Srīrāmpuram,10.43464,77.80754
IN.25,Tamil Nadu,Chettināyakkanpatti,10.39399,77.9754
IN.25,Tamil Nadu,Mīnākshināyakkanpatti,10.37593,77.95703
IN.25,Tamil Nadu,Kannivādi,10.37941,77.83026
IN.25,Tamil Nadu,Chittayankottai,10.26862,77.83273
IN.25,Tamil Nadu,Sālamedu,11.90876,79.49188
IN.25,Tamil Nadu,Lakshmīnārāyanapuram,11.7914,79.55549
IN.25,Tamil Nadu,Mel Pattāmbākkam,11.78816,79.6284
IN.25,Tamil Nadu,Kondūr,11.75398,79.70449
IN.25,Tamil Nadu,Kammivapettai,11.753,79.74567
IN.25,Tamil Nadu,Lālpettai,11.30088,79.55612
IN.25,Tamil Nadu,Pallippadai,11.4096,79.70744
IN.25,Tamil Nadu,Usuppūr,11.38155,79.69702
IN.25,Tamil Nadu,Manamodu,11.1965,79.59534
IN.22,Puducherry,Gundupālaiyam,11.94096,79.80294
IN.22,Puducherry,Ariyānkuppam,11.89532,79.80709
IN.22,Puducherry,Manaveli,11.89091,79.81037
IN.25,Tamil Nadu,Uppalavādi,11.76515,79.77645
IN.25,Tamil Nadu,Kottaikuppam,11.96126,79.83923
IN.25,Tamil Nadu,Pudur,9.00009,77.20756
IN.25,Tamil Nadu,Puduppatti,9.76575,77.30653
IN.25,Tamil Nadu,Pannaipuram,9.86581,77.28357
IN.25,Tamil Nadu,Hanumantanpatti,9.78585,77.31701
IN.25,Tamil Nadu,Mārkkayankottai,9.85262,77.3603
IN.25,Tamil Nadu,Chokkanāthapuram,9.99207,77.35657
IN.25,Tamil Nadu,Mīnākshipuram,9.9908,77.37085
IN.25,Tamil Nadu,Kujjanūr,9.87434,77.37467
IN.25,Tamil Nadu,Palanisettipatti,9.99976,77.46407
IN.25,Tamil Nadu,Odaipatti,9.83231,77.44329
IN.25,Tamil Nadu,Kāmayakkavundanpatti,9.73861,77.31999
IN.25,Tamil Nadu,Rāyagiri,9.30373,77.44753
IN.25,Tamil Nadu,Settiyārpatti,9.3935,77.49348
IN.25,Tamil Nadu,Dalavaypuram,9.39182,77.4977
IN.25,Tamil Nadu,Panpuli,9.0214,77.25018
IN.25,Tamil Nadu,Achanputtūr,9.04143,77.29693
IN.25,Tamil Nadu,Vadakarai Kīl Pidāgai,9.04008,77.27413
IN.25,Tamil Nadu,Āyikudi,9.00322,77.34494
IN.25,Tamil Nadu,Killai,11.44929,79.76679
IN.25,Tamil Nadu,Kottaikavundanpatti,11.71961,78.06851
IN.25,Tamil Nadu,Karuppur,11.71705,78.09241
IN.25,Tamil Nadu,Bommināyakkanpatti,11.68229,78.05454
IN.25,Tamil Nadu,Karukkalvādi,11.67141,78.01256
IN.25,Tamil Nadu,Majarāgollappatti,11.66811,78.07389
IN.25,Tamil Nadu,Tirumalagiri,11.65535,78.07604
IN.25,Tamil Nadu,Nallakavundanpālaiyam,11.59228,78.01366
IN.25,Tamil Nadu,Dāsināyakkanpatti,11.60891,78.1438
IN.25,Tamil Nadu,Neykkārappatti,11.6225,78.10579
IN.25,Tamil Nadu,Pudūr,11.63275,78.10511
IN.25,Tamil Nadu,Selattānpatti,11.66275,78.0946
IN.25,Tamil Nadu,Chittanūr,11.67238,78.08814
IN.25,Tamil Nadu,Sedaikavundanūr,11.64031,78.18062
IN.25,Tamil Nadu,Kannānkurichchi,11.69691,78.17941
IN.25,Tamil Nadu,Kondamanāyakkanpatti,11.71028,78.17705
IN.25,Tamil Nadu,Ayodhyāpattanam,11.67546,78.24091
IN.25,Tamil Nadu,Māsināyakkanpatti,11.66742,78.22832
IN.25,Tamil Nadu,Panamarattuppatti,11.56203,78.16489
IN.25,Tamil Nadu,Erumāpālaiyam,11.63242,78.16951
IN.25,Tamil Nadu,Attanūr,11.50061,78.13557
IN.25,Tamil Nadu,Chinnamanali,11.39428,78.08411
IN.25,Tamil Nadu,Pillānallūr,11.43215,78.1334
IN.25,Tamil Nadu,Pattanam,11.47281,78.21089
IN.25,Tamil Nadu,Sirāppalli,11.4544,78.24532
IN.25,Tamil Nadu,Kālappanāyakkanpatti,11.32842,78.24437
IN.25,Tamil Nadu,Pugalūr Agrahāram,11.08832,78.00647
IN.25,Tamil Nadu,Tottakkurichchi,11.07133,78.03149
IN.25,Tamil Nadu,Kondichettippatti,11.2007,78.16343
IN.25,Tamil Nadu,Periyapatti,11.20516,78.15118
IN.25,Tamil Nadu,Nallippālaiyam,11.23884,78.14948
IN.25,Tamil Nadu,Chinnamudalippatti,11.24374,78.17658
IN.25,Tamil Nadu,Kusavampatti,11.21918,78.18077
IN.25,Tamil Nadu,Minnampalli,11.00054,78.11805
IN.25,Tamil Nadu,Kīrippatti,11.53573,78.48967
IN.25,Tamil Nadu,Puduppatti,11.49649,78.27062
IN.25,Tamil Nadu,Bālakrishnanpatti,11.23888,78.4858
IN.25,Tamil Nadu,Narasingapuram,11.60379,78.57782
IN.25,Tamil Nadu,Kurumbalūr,11.23602,78.80052
IN.38,Jharkhand,Masrātu,23.98251,85.32384
IN.38,Jharkhand,Kadmā,23.98735,85.34535
IN.38,Jharkhand,Okni,24.00011,85.35477
IN.38,Jharkhand,Taping,23.83685,85.49454
IN.21,Odisha,Rengāli,21.25443,85.03296
IN.21,Odisha,Tipo,21.06811,85.13279
IN.21,Odisha,Jājang,21.93835,85.44248
IN.21,Odisha,Jhompra,21.82547,85.56839
IN.25,Tamil Nadu,Sendārappatti,11.43729,78.52146
IN.25,Tamil Nadu,Pulāmbādi,11.41239,78.71411
IN.25,Tamil Nadu,Tidāvūr,11.49399,78.69745
IN.21,Odisha,Kandragādia,21.00724,85.73745
IN.38,Jharkhand,Tilodih,24.21181,86.24736
IN.38,Jharkhand,Sirsia,24.21204,86.31311
IN.38,Jharkhand,Akdoni Khurd,24.15789,86.27967
IN.38,Jharkhand,Patrodih,24.15842,86.31713
IN.38,Jharkhand,Paratdiha,24.1638,86.307
IN.38,Jharkhand,Maheshlundi,24.17601,86.26621
IN.38,Jharkhand,Dāndedih,24.16335,86.32728
IN.17,Manipur,Jiribam,24.80427,93.12148
IN.17,Manipur,Kamjong,24.85846,94.51549
IN.17,Manipur,Pherzawl,24.26227,93.18873
IN.17,Manipur,Chandel,24.32987,94.00379
IN.17,Manipur,Tengnoupal,24.3855,94.1472
IN.03,Assam,Garamur,26.94891,94.17205
IN.26,Tripura,Bishramganj,23.60582,91.34355
IN.18,Meghalaya,Ampati,25.4623,89.93325
IN.18,Meghalaya,Khliehriat,25.35776,92.36643
IN.07,Delhi,Shahdara,28.60311,77.13988
IN.37,Chhattisgarh,Balrampur,23.61219,83.61115
IN.03,Assam,Hamren,25.93354,92.61656
IN.03,Assam,Sonari,27.07344,95.02753
IN.30,Arunachal Pradesh,Pangin,28.21022,94.98873
IN.37,Chhattisgarh,Sukma,18.32741,81.62621
IN.36,Uttar Pradesh,Kushinagar,26.74134,83.88689
IN.07,Delhi,Rohini,28.74322,77.06778
IN.28,West Bengal,Harina Pashdal Bar,21.9021,87.7062
IN.30,Arunachal Pradesh,Shi Yomi,28.52999,94.37322
IN.30,Arunachal Pradesh,Lemmi,27.14665,93.24643
IN.40,Telangana,Mulugu,18.191,79.943
IN.25,Tamil Nadu,Kallakurichi,11.73379,78.95925
IN.31,Mizoram,Hnahthial,22.91,92.76
IN.09,Gujarat,Madhavkampa,23.19148,73.22759
IN.09,Gujarat,Alang,21.39878,72.17544
IN.25,Tamil Nadu,Koonimedu,12.08519,79.88925
IN.02,Andhra Pradesh,S. Rayavaram,17.4546,82.8062
IN.02,Andhra Pradesh,Reddivaripalle,13.6031,79.0466
IN.02,Andhra Pradesh,Seethanagaram,17.1767,81.6925
IN.02,Andhra Pradesh,Pedda bhogili,18.6612,83.3784
IN.02,Andhra Pradesh,Amaravati,16.514,80.516
IN.16,Maharashtra,Anjani Budruk,20.17216,76.64777
IN.14,Lakshadweep,Andrott,10.81186,73.67408
IN.14,Lakshadweep,Amini,11.11408,72.71907
IN.14,Lakshadweep,Agatti,10.83522,72.18217
IN.14,Lakshadweep,Kadmat,11.22467,72.77482
IN.14,Lakshadweep,Kiltan,11.48577,73.00384
IN.14,Lakshadweep,Chetlat,11.68828,72.70957
IN.16,Maharashtra,Wadgaon Tejan,20.05214,76.51067
IN.16,Maharashtra,Walhur,20.05593,76.48317
IN.16,Maharashtra,Koyali,20.02945,76.49074
IN.16,Maharashtra,Pimpalkhuta,20.01453,76.49991
IN.16,Maharashtra,Ajani Khurd,18.6199,76.94125
IN.16,Maharashtra,Naigaon Dattapur,20.24404,76.57483
IN.16,Maharashtra,Shivani Pisa,20.0955,76.45295
IN.16,Maharashtra,Wadgaon Sarhad,19.90355,76.48233
IN.09,Gujarat,Nasvadi,22.04525,73.73161
IN.02,Andhra Pradesh,Amarāvati,16.54167,80.51528
IN.16,Maharashtra,Shrivardhan,18.05318,73.0011
IN.37,Chhattisgarh,Chirmiri,23.19073,82.35314
IN.25,Tamil Nadu,Vilavancode,8.3129,77.2048
IN.25,Tamil Nadu,Paramathi Velur,11.1916,77.9563
IN.13,Kerala,Kanayannur,9.96667,76.26667
IN.16,Maharashtra,Shahuwadi,16.90993,73.94654
IN.16,Maharashtra,Maval,18.75527,73.44428
IN.16,Maharashtra,Haveli,18.42966,73.88218
IN.16,Maharashtra,Jaoli,17.94817,73.62172
IN.16,Maharashtra,Mahabaleshwar,17.92323,73.65858
IN.16,Maharashtra,Poladpur,17.98424,73.46443
IN.36,Uttar Pradesh,Lalganj,25.799,82.99768
IN.24,Rajasthan,Sadulshahar,29.9087,74.17567
IN.23,Punjab,Lehragaga,29.94265,75.80144
IN.09,Gujarat,Santrampur,23.19019,73.89526
IN.34,Bihar,Nautan,26.72028,84.47538
IN.34,Bihar,Chanpatia,26.94442,84.5377
IN.09,Gujarat,Khanpur,23.28352,73.68152
IN.16,Maharashtra,Bhadravati,20.1001,79.11442
IN.24,Rajasthan,7LC,29.40303,73.60256
IN.21,Odisha,Khatiguda,19.23752,82.78812
IN.21,Odisha,Kasinagar,18.85704,83.88088
IN.21,Odisha,Arjyapalli Marine,19.3167,84.97373
IN.21,Odisha,Kavisuryanagar,19.58148,84.76006
IN.09,Gujarat,Talala,21.05473,70.52903
IN.09,Gujarat,Becharaji,23.49938,72.04469
IN.35,Madhya Pradesh,Nowrozabad,23.35219,80.9806
IN.34,Bihar,Pakridayal,26.56271,85.0452
IN.34,Bihar,Motipur,26.25267,85.16076
IN.37,Chhattisgarh,Sitapur,22.78072,83.49545
IN.09,Gujarat,Bodeli,22.27311,73.71577
IN.35,Madhya Pradesh,Meghnagar,22.90657,74.54158
IN.24,Rajasthan,Marwar Junction,25.72503,73.60329
IN.34,Bihar,Bahadurpur,26.11519,85.90236
IN.25,Tamil Nadu,Vazhapadi,11.65541,78.40117
IN.40,Telangana,Chinnachintakunta,16.44664,77.80634
IN.30,Arunachal Pradesh,Anini,28.79792,95.90228
IN.30,Arunachal Pradesh,Boleng,28.33412,94.96232
IN.30,Arunachal Pradesh,Tato,28.52754,94.37249
IN.12,Jammu and Kashmir,Vijaypur,32.56532,75.01859
IN.12,Jammu and Kashmir,Chadoora,33.94539,74.79714
IN.12,Jammu and Kashmir,Beerwah,34.01238,74.59563
IN.12,Jammu and Kashmir,Dooru Verinag,33.5594,75.23222
IN.12,Jammu and Kashmir,Shangus,33.69686,75.28366
IN.16,Maharashtra,Vikramgad,19.79716,73.09485
IN.40,Telangana,Kondamallapally,16.71782,79.00204
IN.40,Telangana,Chunchupally,17.52333,80.60405
IN.40,Telangana,Laxmidevipally,17.5699,80.62233
IN.40,Telangana,Yadagirigutta,17.58894,78.94336
IN.40,Telangana,Bhupalpally,18.42866,79.86385
IN.40,Telangana,Palakurthy,18.71653,79.38146
IN.38,Jharkhand,Jhinkpani,22.42176,85.74619
IN.21,Odisha,Byasanagar,20.95569,86.12643
IN.21,Odisha,Nalco,20.86544,85.18283
IN.21,Odisha,Lathikata,22.13073,84.89008
IN.38,Jharkhand,Baliapur,23.72249,86.52595
IN.38,Jharkhand,Barhi,24.30365,85.41419
IN.03,Assam,Pipalibari,26.37651,91.33574
IN.03,Assam,Azara,26.12408,91.61161
IN.18,Meghalaya,Mawlai-Mawïong,25.62322,91.88175
IN.18,Meghalaya,Mawpat,25.59902,91.92501
IN.03,Assam,Hamren,25.84696,92.57409
IN.26,Tripura,Santirbazar,23.31233,91.56134
IN.26,Tripura,Teliamura,23.84174,91.6303
IN.31,Mizoram,Zawlnuam,24.13466,92.33194
IN.26,Tripura,Manu,23.9991,91.98922
IN.26,Tripura,Kanchanpur,24.03592,92.19959
IN.26,Tripura,Panisagar,24.25453,92.1486
IN.31,Mizoram,Hnahthial,22.96611,92.92966
IN.17,Manipur,Patsoi,24.78599,93.88022
IN.17,Manipur,Keirao Bitra,24.71105,93.97461
IN.17,Manipur,Sawombung,24.87362,94.01357
IN.17,Manipur,Wangoi,24.67486,93.89994
IN.17,Manipur,Lamshang,24.81587,93.87418
IN.20,Nagaland,Jalukie,25.64674,93.66087
IN.20,Nagaland,Chumukedima,25.82483,93.77592
IN.20,Nagaland,Medziphema,25.75759,93.86545
IN.03,Assam,Sarupathar,26.19264,93.86413
IN.03,Assam,Lanka,25.92907,92.94856
IN.20,Nagaland,Kiphire,25.86785,94.78572
IN.20,Nagaland,Pfutsero,25.57036,94.29828
IN.20,Nagaland,Satakha,25.92477,94.43648
IN.30,Arunachal Pradesh,Longding,26.88412,95.31946
IN.30,Arunachal Pradesh,Deomali,27.1931,95.46719
IN.03,Assam,Naryanpur,26.9501,93.85766
IN.30,Arunachal Pradesh,Raga,27.79931,94.07426
IN.30,Arunachal Pradesh,Sagalee,27.2338,93.49654
IN.30,Arunachal Pradesh,Seppa,27.36173,93.03991
IN.01,Andaman and Nicobar,Campbell Bay,7.00832,93.89419
IN.12,Jammu and Kashmir,Abbaspur,33.8174,73.97568
IN.31,Mizoram,Saitual,23.68307,92.96712
IN.13,Kerala,Thaikkattussery,9.77147,76.34385
IN.13,Kerala,Thaikattussery,10.46011,76.24357
IN.13,Kerala,Pallipuram,9.75502,76.35724
IN.19,Karnataka,Mudalgi,16.33685,74.96768
IN.19,Karnataka,Chitaguppa,17.69737,77.21525
IN.19,Karnataka,Belthangady,12.98799,75.28241
IN.09,Gujarat,Kim,21.40081,72.92682
IN.09,Gujarat,Palod,21.38465,72.95837
IN.09,Gujarat,Pipodara,21.36052,72.95977
IN.09,Gujarat,Sayan,21.31977,72.88167
IN.01,Andaman and Nicobar,Bakultala,12.50399,92.8617
IN.01,Andaman and Nicobar,Prothrapur,11.61797,92.72442
IN.01,Andaman and Nicobar,Garacharma,11.61374,92.70358
IN.02,Andhra Pradesh,Mulakuddu,17.91609,83.4488
IN.02,Andhra Pradesh,Upper Sileru Project Site Camp,18.05848,82.03254
IN.02,Andhra Pradesh,Bowluvada,17.74546,82.98858
IN.02,Andhra Pradesh,Arempudi,17.26963,82.37514
IN.02,Andhra Pradesh,Jarjapupeta,18.18071,83.44025
IN.02,Andhra Pradesh,Kanapaka,18.11457,83.37431
IN.02,Andhra Pradesh,Tada Khandrika,13.58855,80.03368
IN.02,Andhra Pradesh,Vaddeswaram,16.44734,80.61273
IN.02,Andhra Pradesh,Chidiga,16.96295,82.21243
IN.02,Andhra Pradesh,Kantabamsuguda,18.32264,82.88259
IN.02,Andhra Pradesh,Murakambattu,13.24631,79.11874
IN.02,Andhra Pradesh,Chennamukkapalle,14.05954,78.76981
IN.02,Andhra Pradesh,Yerrabalem,13.7046,80.0186
IN.02,Andhra Pradesh,Gavaravaram,16.71632,81.08308
IN.02,Andhra Pradesh,Yenumalapalle,14.14424,77.81685
IN.02,Andhra Pradesh,Perur,13.61883,79.38255
IN.02,Andhra Pradesh,Modameedipalle,14.73595,78.56058
IN.02,Andhra Pradesh,Bandarulanka,16.58282,81.96167
IN.02,Andhra Pradesh,Thummalamenta,15.02765,78.02347
IN.02,Andhra Pradesh,Prasadampadu,16.61224,80.68443
IN.02,Andhra Pradesh,Morampudi,16.98005,81.83715
IN.02,Andhra Pradesh,Hukumpeta,16.98874,81.8017
IN.02,Andhra Pradesh,Nadim Tiruvuru,17.11209,80.6088
IN.02,Andhra Pradesh,Sriramnagar,18.28329,83.53422
IN.02,Andhra Pradesh,Mangalam,13.65754,79.46258
IN.02,Andhra Pradesh,Rameswaram,14.74006,78.54259
IN.02,Andhra Pradesh,L.A.Sagaram,13.90341,79.89055
IN.02,Andhra Pradesh,Srisailam Project RFC Township,16.07331,78.87412
IN.02,Andhra Pradesh,Tiruchanur,13.60727,79.44864
IN.02,Andhra Pradesh,Suryaraopeta,16.99961,82.22317
IN.02,Andhra Pradesh,Avilala,13.61106,79.4208
IN.02,Andhra Pradesh,Kanigiri U,15.40637,79.50702
IN.02,Andhra Pradesh,Tirupati NMA,13.63229,79.48568
IN.02,Andhra Pradesh,Dowleswaram,16.94761,81.77987
IN.02,Andhra Pradesh,Jaggaiahpet,16.89155,80.09551
IN.03,Assam,Anand Nagar,26.22405,90.22655
IN.03,Assam,Numaligarh Refinery Township,26.58852,93.74426
IN.03,Assam,Laharijan Natun Bosti,25.91219,93.69128
IN.03,Assam,Hindustan Paper Corporation Ltd. Township,24.86054,92.60081
IN.03,Assam,Barbari (AMC Area),27.4914,94.93253
IN.03,Assam,Digaru Gaon,26.15567,91.98704
IN.03,Assam,Kachujan Gaon,27.49783,95.36386
IN.03,Assam,Nakhula Grant,26.12153,92.2105
IN.03,Assam,Sepon,27.11068,94.84947
IN.03,Assam,Nowsolia Gaon,26.73084,94.18601
IN.03,Assam,Thekashu Pt-I,25.98355,90.77896
IN.03,Assam,Garal,26.13865,91.60687
IN.03,Assam,Jonai Bazar,27.82902,95.21941
IN.03,Assam,Sanpara,26.03902,91.51274
IN.03,Assam,Tupkhana Pt I,24.85584,92.76123
IN.03,Assam,Dhekorgorha,26.78785,94.16605
IN.03,Assam,Majarkuri,26.27275,91.49581
IN.03,Assam,Damara Patpara,25.93876,90.78656
IN.03,Assam,Rupiabathan,26.40538,91.34316
IN.03,Assam,Naubaisa Goan,26.79552,94.21591
IN.03,Assam,Mosli Pt I,24.85954,92.47748
IN.03,Assam,Lido Tikok,27.288,95.73579
IN.03,Assam,Charingia Gaon,26.73342,94.14595
IN.03,Assam,Chandrapur Baghicha,26.23772,91.92913
IN.03,Assam,Niz-Bahjani,26.38059,91.41588
IN.03,Assam,Uttar Krishnapur Pt III,24.77592,92.79242
IN.03,Assam,Borgolai Grant No.11,27.28698,95.71546
IN.03,Assam,Digheli,26.44009,91.45627
IN.03,Assam,Lakhi Nepali,27.83299,95.22391
IN.03,Assam,Howraghat,26.10908,93.03332
IN.03,Assam,Barua Bari Gaon,26.11799,91.96564
IN.03,Assam,Dokmoka,26.21026,93.05174
IN.03,Assam,Kharijapikon,26.03285,90.66708
IN.03,Assam,Kakaya,26.36443,91.34331
IN.03,Assam,Tegheria,26.12863,92.21943
IN.03,Assam,Thekashu Pt.-II,25.98174,90.78758
IN.03,Assam,No.2 Goreswar,26.53062,91.7251
IN.03,Assam,Mohmaiki,26.63574,93.62938
IN.03,Assam,Niz Katigorah Pt III,24.87733,92.57003
IN.03,Assam,Chalantapara Pt IV,26.26176,90.5849
IN.03,Assam,Parlli Part,26.09949,91.54026
IN.03,Assam,Niz - Mankata,27.46417,94.9213
IN.03,Assam,Uttar Athiabari,26.52327,90.96194
IN.03,Assam,Forest Village Lakhipathar,27.45334,95.58126
IN.03,Assam,Katirail T.E.,24.9087,92.58028
IN.03,Assam,Kanakpur I,24.79504,92.80613
IN.03,Assam,Pub - Dhaniram Pather,26.01377,92.87166
IN.03,Assam,Silchar Part-X,24.81725,92.81355
IN.03,Assam,Chota Haibor,26.33136,92.69432
IN.03,Assam,Bali Koria,26.4393,91.42247
IN.03,Assam,Jalah,26.23794,91.71982
IN.03,Assam,Sarpara,26.09549,91.51844
IN.03,Assam,Takhlibilar Pathar,26.50036,90.93524
IN.03,Assam,Bahbari Gaon,27.48055,95.32627
IN.03,Assam,Uttar Krishnapur Part-I,24.79064,92.7934
IN.03,Assam,Tarapur VII,24.81308,92.78224
IN.03,Assam,Batarashi,24.86936,92.33494
IN.03,Assam,Upar Hali,26.10311,91.50884
IN.03,Assam,Mairabari Town,26.45357,92.42272
IN.03,Assam,Asudubi,26.02316,90.66583
IN.03,Assam,Kanisail Pt I,24.85509,92.37002
IN.03,Assam,Kochpara,26.08902,91.5318
IN.03,Assam,Bamun Sualkuchi,26.16826,91.58172
IN.03,Assam,Irongmara,24.689,92.74221
IN.03,Assam,Barika Chuburi,26.63632,92.80854
IN.03,Assam,Nidanpur Pt-II,26.02331,90.30375
IN.03,Assam,Ambicapur Pt VI,24.78262,92.78919
IN.03,Assam,Rupahi Town,26.41971,92.74563
IN.03,Assam,Kumar Kaibarta Gaon,26.75091,94.23648
IN.03,Assam,Sarbhog,26.48932,90.88426
IN.03,Assam,Majgaon,26.65246,92.79105
IN.03,Assam,Chatibor Gaon,26.51812,90.52288
IN.03,Assam,Bohari,26.25436,91.13914
IN.03,Assam,Borpukhuri,26.01553,92.84525
IN.03,Assam,Dahali,26.09694,91.49835
IN.03,Assam,Moran Town,27.18738,94.91469
IN.03,Assam,Belsor,26.38182,91.35158
IN.03,Assam,Sarupathar Bengali,27.34064,95.3135
IN.03,Assam,Tarapur Pt VI,24.85159,92.76668
IN.03,Assam,Jhagra Pt.III,26.0399,89.95918
IN.03,Assam,Badarpur Railway Town,24.87106,92.57042
IN.03,Assam,Chekonidhara,26.735,94.21134
IN.03,Assam,Durga Nagar Part-V,24.88149,92.88213
IN.03,Assam,Kanakpur Part-II,24.80029,92.8036
IN.03,Assam,Bhalukdubi,26.15746,90.61313
IN.03,Assam,Golaghatia Basti,25.9925,92.86396
IN.03,Assam,Bhuragaon Rev. Town,26.40378,92.23902
IN.03,Assam,Kahi Kuchi,26.10122,91.59902
IN.03,Assam,Kamalabaria N.C.,26.7685,94.19297
IN.03,Assam,Khaira Bari,26.51081,90.96887
IN.03,Assam,Chapakhowa Town,27.91525,95.76641
IN.03,Assam,Morongial,26.33264,92.68352
IN.03,Assam,Kampur Town,26.15955,92.65857
IN.03,Assam,Umrangso,25.51195,92.73759
IN.03,Assam,Gutlong Gaon,26.6534,92.81613
IN.03,Assam,Gerimari Chapori,26.42783,92.02511
IN.03,Assam,Chapra,24.87042,92.55788
IN.03,Assam,Ambicapur Pt VIII,24.82088,92.77543
IN.03,Assam,Salpara Molandubi Pt.-I,26.02833,90.67346
IN.03,Assam,Lido Town,27.29402,95.74175
IN.03,Assam,Gobindapur,26.16325,90.59271
IN.03,Assam,Digboi Oil Town,27.3885,95.61886
IN.03,Assam,Ambikapur Part-X,24.79925,92.79196
IN.03,Assam,New Bongaigaon Railway Colony,26.47716,90.53598
IN.03,Assam,Niz-Hajo,26.24942,91.5243
IN.03,Assam,Jagiroad,26.12017,92.19772
IN.03,Assam,Titabor Town,26.59185,94.19445
IN.03,Assam,Duliajan Oil Town,27.3578,95.31407
IN.34,Bihar,Pataliputra Housing Colony,25.62679,85.10711
IN.34,Bihar,Shahjangi,25.23142,86.95432
IN.34,Bihar,Yehiapur,26.14895,85.39637
IN.34,Bihar,Paria,25.28117,86.58062
IN.34,Bihar,Singhesar Asthan,25.98245,86.7945
IN.34,Bihar,Tola Baliadih,24.73716,86.43344
IN.34,Bihar,Mohanpur,26.6053,85.51795
IN.34,Bihar,Tola Pairamatihana,24.67593,86.34738
IN.34,Bihar,Tola Chain,24.74082,86.40653
